1,1.1232877,2,0.140625
1,1.0952381,2,0.10526316
1,1.081081,2,0.0882353
1,1.1610738,2,0.192
1,1.1733333,2,0.20967741
1,1.178808,2,0.21774194
1,1.1052631,2,0.11764706
1,1.117647,2,0.13333334
1,1.1623377,2,0.19379845
1,1.1806451,2,0.22047244
1,1.1153846,2,0.13043478
1,1.133758,2,0.15441176
1,1.1265823,2,0.14492753
1,1.1257862,2,0.1438849
1,1.11875,2,0.13475177
1,1.1366459,2,0.15827338
1,1.1172839,2,0.13286713
1,1.1042944,3,0.108843535
1,1.1219512,2,0.1388889
1,1.1090909,2,0.12244898
1,1.1024096,2,0.11409396
1,1.1497006,2,0.17605634
1,1.1369047,3,0.15068494
1,1.1242603,2,0.1418919
1,1.1352941,2,0.15646258
1,1.0818714,2,0.089171976
1,1.0988373,2,0.10967742
1,1.1329479,2,0.15333334
1,1.1034483,2,0.115384616
1,1.1485714,2,0.17449665
1,1.0909091,2,0.1
1,1.0903955,2,0.099378884
1,1.0898876,2,0.09876543
1,1.1061453,2,0.11875
1,1.1166667,3,0.125
1,1.1381216,3,0.15286624
1,1.1538461,2,0.18181819
1,1.1202186,2,0.13664596
1,1.1032609,2,0.11515152
1,1.1135135,2,0.12804878
1,1.1397849,2,0.1625
1,1.1390375,2,0.16149068
1,1.1010638,2,0.112426035
1,1.1322751,2,0.15243903
1,1.1157895,2,0.13095239
1,1.13089,2,0.15060242
1,1.0989584,2,0.10982659
1,1.0673575,2,0.072222225
1,1.0979382,2,0.108571425
1,1.097436,2,0.10795455
1,1.1275511,3,0.13953489
1,1.1319797,2,0.15204678
1,1.1565657,2,0.18562874
1,1.1005025,2,0.11173184
