1,1.0,1,0.0
1,1.0,1,0.0
1,1.3333334,2,0.33333334
1,2.0,4,1.0
1,1.8,4,0.8
1,1.1666666,2,0.16666667
1,1.8571428,5,0.85714287
1,1.75,4,0.75
1,1.3333334,3,0.33333334
1,1.3,2,0.3
1,1.5454545,4,0.54545456
1,1.1666666,2,0.16666667
1,1.2307693,4,0.23076923
1,1.3571428,4,0.35714287
1,2.0666666,10,1.0666667
1,1.6875,5,0.6875
1,1.5294118,8,0.5294118
1,1.4444444,4,0.44444445
1,2.3157895,7,1.3157895
1,2.0,11,1.0
1,1.4285715,3,0.42857143
1,2.2272727,8,1.2272727
1,1.6086956,4,0.6086956
1,1.5833334,5,0.5833333
1,1.76,6,0.76
1,1.8461539,6,0.84615386
1,1.4444444,5,0.44444445
1,1.5357143,7,0.53571427
1,1.6206896,5,0.62068963
1,1.4333333,6,0.43333334
1,1.6451613,5,0.6451613
1,2.34375,13,1.34375
1,2.1515152,12,1.1515151
1,1.382353,5,0.38235295
1,1.4285715,4,0.42857143
1,1.5555556,6,0.5555556
1,1.8648648,9,0.8648649
1,1.7631578,8,0.7631579
1,1.5128205,5,0.51282054
1,1.55,5,0.55
1,2.2682927,11,1.2682927
1,2.0952382,12,1.0952381
1,1.8604652,6,0.8604651
1,2.1363637,11,1.1363636
1,1.3777778,4,0.37777779
1,1.5869565,5,0.5869565
1,1.6382979,5,0.63829786
1,1.9375,9,0.9375
1,1.9387755,18,0.93877554
1,1.7,7,0.7
1,1.9215686,10,0.92156863
1,1.6923077,6,0.6923077
1,1.3584906,4,0.35849056
1,2.425926,13,1.425926
1,1.6727272,7,0.6727273
1,2.0,10,1.0
1,1.8596492,8,0.8596491
1,2.0,8,1.0
1,2.3559322,31,1.3559322
1,1.6166667,9,0.6166667
1,1.9344262,11,0.93442625
1,1.8225807,10,0.82258064
1,1.6190476,5,0.61904764
1,2.953125,28,1.953125
1,1.6461538,9,0.64615387
1,1.939394,12,0.93939394
1,2.2089553,20,1.2089552
1,1.6470588,13,0.64705884
1,2.057971,14,1.057971
1,1.8571428,13,0.85714287
1,2.140845,20,1.1408451
1,1.9027778,10,0.9027778
1,2.1917808,12,1.1917808
1,1.5135136,5,0.5135135
1,1.8,8,0.8
1,1.6447369,9,0.6447368
1,1.8571428,16,0.85714287
1,1.6923077,7,0.6923077
1,2.3164556,17,1.3164557
1,1.6625,6,0.6625
1,2.3580246,13,1.3580247
1,1.8658537,10,0.86585367
1,2.2048192,14,1.2048193
1,2.1190476,16,1.1190476
1,2.1294117,14,1.1294118
1,1.744186,11,0.74418604
1,1.6781609,9,0.6781609
1,1.7159091,13,0.71590906
1,2.4269662,17,1.4269663
1,1.9555556,11,0.95555556
1,1.8791208,18,0.8791209
1,1.673913,10,0.67391306
1,1.7526882,9,0.75268817
1,1.5744681,9,0.5744681
1,1.9473684,13,0.94736844
1,1.8958334,11,0.8958333
1,2.6391752,26,1.6391753
1,1.5408163,7,0.5408163
1,1.7575758,10,0.75757575
1,1.42,6,0.42
1,1.6039604,6,0.6039604
1,1.6568627,7,0.65686274
1,2.8446603,33,1.8446602
1,1.6634616,9,0.66346157
1,1.4476191,6,0.44761905
1,1.9716982,14,0.9716981
1,2.093458,19,1.0934579
1,2.101852,23,1.1018518
1,2.1651375,13,1.1651376
1,1.5454545,11,0.54545456
1,1.7027028,9,0.7027027
1,1.8660715,11,0.8660714
1,1.6548673,14,0.65486723
1,1.7368422,8,0.7368421
1,1.7913043,13,0.79130435
1,1.5,10,0.5
1,1.7863247,12,0.7863248
1,1.9491526,13,0.9491525
1,1.6470588,9,0.64705884
1,2.0166667,16,1.0166667
1,2.2231405,14,1.2231405
1,1.6967213,8,0.6967213
1,1.7235773,11,0.72357726
1,1.967742,14,0.9677419
1,1.68,13,0.68
1,1.9047619,24,0.9047619
1,1.7086614,14,0.70866144
1,1.9609375,13,0.9609375
1,2.0620155,19,1.0620155
1,1.9153847,11,0.9153846
1,1.8396946,13,0.8396947
1,2.4621212,22,1.4621212
1,2.0075188,24,1.0075188
1,2.141791,18,1.141791
1,1.7481482,9,0.74814814
1,1.757353,13,0.75735295
1,1.7080292,12,0.7080292
1,1.884058,14,0.884058
1,1.8273381,21,0.82733816
1,1.8714286,17,0.87142855
1,1.8723404,19,0.87234044
1,2.6478872,26,1.6478873
1,1.8811189,11,0.8811189
1,1.7777778,11,0.7777778
1,2.1793103,26,1.1793103
1,1.7465754,16,0.74657536
1,1.8503401,16,0.8503401
1,1.6351352,8,0.6351351
1,1.6308725,9,0.6308725
1,1.8733333,17,0.87333333
1,2.2781458,12,1.2781457
1,1.5986842,9,0.5986842
1,2.1764705,17,1.1764706
1,2.3051949,29,1.3051949
1,1.8774194,13,0.87741935
1,2.3076923,19,1.3076923
1,1.8343949,11,0.83439493
1,1.7025317,10,0.70253164
1,1.855346,14,0.8553459
1,2.01875,32,1.01875
1,2.0434783,17,1.0434783
1,2.0432098,27,1.0432099
1,1.8773006,11,0.8773006
1,1.7804878,11,0.7804878
1,1.4848485,7,0.4848485
1,1.686747,10,0.686747
1,1.7844311,10,0.78443116
1,1.7261904,10,0.72619045
1,2.106509,16,1.1065089
